@relation dTreeCont

@attribute x real
@attribute y real
@attribute r {0, 300}

@data
3875,3920,0
3378,3920,0
3874,3920,0
3874,3920,0
3874,3920,0
4372,3920,0
4372,4417,0
4372,3928,0
4869,3928,0
4368,3928,0
4368,3425,0
4368,2927,300
4368,2421,0
4368,2421,0
4368,2421,0
4871,2421,0
4871,2421,0
4871,2421,0
4377,2421,0
4377,2916,300
4377,2916,300
4877,2916,0
4877,3416,300
4392,3416,0
3891,3416,0
4388,3416,0
4882,3416,300
4882,3919,0
4882,3919,0
4882,4416,0
4882,3922,0
5388,3922,0
5878,3922,300
5385,3922,0
5385,3429,300
5385,2936,0
4880,2936,0
4880,2936,0
4880,3432,300
4880,2931,0
4880,2433,0
4380,2433,0
4380,1927,0
4380,2431,0
4380,2431,0
4878,2431,0
4878,2932,0
5367,2932,0
5367,2440,0
4873,2440,0
4873,2440,0
4373,2440,0
4882,2440,0
4882,2440,0
4882,2440,0
4388,2440,0
4888,2440,0
5399,2440,0
5399,2440,0
5399,2934,0
5399,3420,300
5399,2921,0
5885,2921,0
5885,2432,0
5885,1938,0
5885,2437,0
5381,2437,0
5381,1934,0
5873,1934,0
5873,1934,0
5873,1425,0
5873,921,0
5873,417,0
5371,417,0
5371,417,0
5856,417,0
6358,417,0
5867,417,0
5867,916,0
5867,427,0
5867,917,0
6374,917,0
5874,917,0
5874,1408,0
5874,1408,0
5874,1912,0
5874,2418,0
5874,2912,0
5382,2912,0
5382,3405,300
5382,2920,0
4888,2920,0
4888,2920,0
4888,2920,0
4888,2920,0
5385,2920,0
4882,2920,0
4386,2920,300
4871,2920,0
4871,3427,300
4871,2925,0
4369,2925,300
4369,2424,0
4369,1922,0
4369,1429,0
4369,932,0
4369,932,0
4369,432,0
3864,432,0
3864,931,0
3864,931,0
4365,931,0
4365,1428,0
4870,1428,0
4365,1428,0
4365,1428,0
4365,1428,0
3860,1428,0
3860,937,0
4356,937,0
4356,450,0
4356,954,0
4860,954,0
4860,465,0
4860,465,0
4860,964,0
4361,964,0
4361,1459,0
4361,961,0
4865,961,0
4865,1454,0
4357,1454,0
4357,1952,0
4357,1952,0
4357,1952,0
3866,1952,0
3866,1456,0
3866,1955,0
4364,1955,0
4364,1955,0
4364,1955,0
4364,2453,0
4855,2453,0
4855,1953,0
5352,1953,0
5352,1953,0
5857,1953,0
6357,1953,0
6859,1953,0
6370,1953,0
6370,2460,0
6370,1957,0
6370,1957,0
5874,1957,0
5874,2460,0
5874,2956,0
5874,2956,0
5874,2956,0
5874,3442,0
5382,3442,300
5382,2950,0
5382,2950,0
5382,2950,0
5877,2950,0
5877,2950,0
6372,2950,0
6372,3455,0
6372,2949,0
5889,2949,0
5889,2949,0
5889,2949,0
5384,2949,0
5880,2949,0
5880,2949,0
5389,2949,0
4893,2949,0
5403,2949,0
4901,2949,0
4901,3453,300
4393,3453,0
4393,3453,0
4393,2958,300
4393,3451,0
4393,2957,300
4882,2957,0
4394,2957,300
4394,3454,0
4895,3454,300
4895,3454,300
5413,3454,300
5413,3454,300
5413,3944,0
5413,3445,300
5902,3445,0
6391,3445,0
6884,3445,0
6384,3445,0
6384,2951,0
6883,2951,0
6883,3437,0
7391,3437,0
7391,2942,0
7391,2438,0
6897,2438,0
7400,2438,0
7400,2943,0
7400,2943,0
7400,2943,0
7400,2943,0
7898,2943,0
7898,2458,0
7898,2960,0
7898,2960,0
7898,2467,0
7388,2467,0
6897,2467,0
7400,2467,0
7400,2467,0
7400,2467,0
7898,2467,0
7408,2467,0
7408,1972,0
7408,1482,0
7408,988,0
7408,1489,0
7908,1489,0
7908,1489,0
8398,1489,0
8906,1489,0
8906,1489,0
8906,1971,0
8906,1485,0
9403,1485,0
9897,1485,0
9407,1485,0
9407,1984,0
9908,1984,0
9908,2481,0
9908,1971,0
9908,1473,0
9908,981,0
9908,493,0
9908,998,0
9908,998,0
9908,1490,0
9908,995,0
9908,509,0
9908,509,0
9908,3,0
9908,3,0
9411,3,0
8923,3,0
8923,3,0
8923,3,0
8424,3,0
8916,3,0
8916,511,0
8916,511,0
9415,511,0
9415,1012,0
8914,1012,0
8420,1012,0
8913,1012,0
9415,1012,0
8914,1012,0
8914,1012,0
8914,512,0
8416,512,0
8416,14,0
8416,14,0
8416,14,0
8416,14,0
8416,506,0
7910,506,0
7910,1001,0
7910,1001,0
7419,1001,0
7419,487,0
7419,487,0
7914,487,0
8408,487,0
8408,487,0
7916,487,0
7916,487,0
7421,487,0
6910,487,0
6399,487,0
6895,487,0
6895,980,0
7401,980,0
7401,980,0
7401,980,0
7401,980,0
6902,980,0
6902,1476,0
7393,1476,0
6892,1476,0
7389,1476,0
7878,1476,0
7878,1476,0
7378,1476,0
7378,1476,0
7378,980,0
7872,980,0
7872,980,0
7872,1465,0
7872,1465,0
7872,1465,0
7872,1465,0
7872,1465,0
7872,1465,0
7872,1961,0
8363,1961,0
8363,1464,0
8363,1464,0
7866,1464,0
7866,1464,0
8367,1464,0
8855,1464,0
9352,1464,0
9352,978,0
9352,480,0
9851,480,0
9851,967,0
9851,967,0
9851,469,0
9851,970,0
9851,1475,0
9851,1475,0
9851,973,0
9851,973,0
9851,973,0
9851,471,0
9851,471,0
9351,471,0
8859,471,0
8859,976,0
8356,976,0
8854,976,0
8854,976,0
8347,976,0
7840,976,0
7349,976,0
7349,1464,0
7349,1464,0
7842,1464,0
8334,1464,0
8832,1464,0
8320,1464,0
8320,1464,0
7824,1464,0
8323,1464,0
8323,1956,0
8323,2457,0
7832,2457,0
7832,1971,0
8327,1971,0
8327,1971,0
8327,1476,0
8327,1476,0
8327,1968,0
8327,1968,0
8327,2474,0
8327,2474,0
8327,2474,0
8817,2474,0
8817,2977,0
8310,2977,0
8310,2472,0
8310,2472,0
8310,2472,0
8310,2472,0
8310,2472,0
8310,1980,0
8809,1980,0
8809,2470,0
9309,2470,0
9309,2470,0
9309,2963,0
9812,2963,0
9812,3463,0
9812,2966,0
9812,2486,0
9812,2486,0
9812,1987,0
9312,1987,0
9312,1987,0
9809,1987,0
9809,2479,0
9809,1983,0
9302,1983,0
9302,1983,0
9302,1488,0
9302,1968,0
9302,1480,0
9786,1480,0
9301,1480,0
8803,1480,0
8292,1480,0
8292,1480,0
8292,995,0
8787,995,0
8787,995,0
9278,995,0
9278,1504,0
8786,1504,0
9281,1504,0
9281,2009,0
9281,1509,0
9762,1509,0
9270,1509,0
9270,1509,0
8781,1509,0
8781,2011,0
8781,1527,0
8781,2025,0
8283,2025,0
8769,2025,0
8769,2526,0
8769,2526,0
8276,2526,0
8763,2526,0
8763,3019,0
8763,2519,0
8260,2519,0
7770,2519,0
7274,2519,0
7274,2018,0
7769,2018,0
7769,2018,0
7769,2515,0
8276,2515,0
7773,2515,0
7773,2515,0
8270,2515,0
8764,2515,0
8262,2515,0
8262,2021,0
8262,2514,0
8262,3004,0
8262,3516,0
8262,3516,0
7756,3516,0
8251,3516,0
7762,3516,0
8261,3516,0
7756,3516,0
7756,3516,0
7756,4008,0
8266,4008,0
7770,4008,0
7770,4008,0
7272,4008,0
7763,4008,0
7763,4008,0
8259,4008,0
8259,4518,0
8259,4019,0
8259,4019,0
8743,4019,0
9229,4019,0
9229,4516,0
9229,4516,0
9229,5010,0
8727,5010,0
8727,5510,0
9226,5510,0
8740,5510,0
8740,5510,0
8740,5510,0
8740,5510,0
8740,5510,0
8740,5510,0
9246,5510,0
8748,5510,0
9266,5510,0
9266,5016,0
9767,5016,0
9767,4505,0
9767,4022,0
9767,4022,0
9767,3530,0
9767,3031,0
9767,3533,0
9767,4038,0
9263,4038,0
9263,4538,0
9263,4538,0
9263,5033,0
9263,5527,0
9263,6022,0
8768,6022,0
8768,5537,0
9266,5537,0
9266,5537,0
9763,5537,0
9763,6040,0
9763,6527,0
9763,6527,0
9268,6527,0
9268,7023,0
9761,7023,0
9761,7023,0
9761,7023,0
9761,7023,0
9761,7513,0
9761,7007,0
9761,7498,0
9262,7498,0
9262,6991,0
9262,6485,0
9770,6485,0
9770,6485,0
9272,6485,0
9272,6979,0
9272,6979,0
8781,6979,0
9284,6979,0
9284,6979,0
9776,6979,0
9279,6979,0
9279,6474,0
8786,6474,0
8786,6474,0
8786,5973,0
8786,6472,0
8292,6472,300
8292,6955,300
7802,6955,0
7802,6460,0
7802,5962,300
7802,6451,0
7298,6451,0
7298,5950,0
7298,5950,0
7298,5449,300
7298,5954,0
7298,5449,300
7792,5449,0
7792,5939,300
7792,5436,0
8278,5436,0
8278,4945,0
8278,4945,0
8278,4945,0
8278,5446,0
8278,5941,0
8773,5941,0
8773,6455,0
8773,6455,0
8773,6947,0
8773,6947,0
8773,7446,300
8773,6941,0
8773,6454,0
8282,6454,300
7783,6454,0
7783,6961,0
7783,6961,0
7783,6961,0
8297,6961,300
8297,6961,300
8297,7454,0
8297,7454,0
8297,6953,300
8297,6953,300
8800,6953,0
8800,6953,0
8800,7441,300
8800,7441,300
9292,7441,0
8789,7441,300
8789,7946,300
8789,7946,300
8789,7946,300
8789,7453,300
9291,7453,0
9291,6941,0
9780,6941,0
9780,6451,0
9780,6451,0
9780,6451,0
9780,6946,0
9780,6458,0
9780,5971,0
9780,6461,0
9780,6461,0
9780,6955,0
9780,6955,0
9280,6955,0
9280,6955,0
8777,6955,0
8777,6955,0
8777,7455,300
9269,7455,0
9269,7455,0
9764,7455,0
9764,6958,0
9764,6473,0
9764,6979,0
9764,6979,0
9764,6486,0
9764,5995,0
9270,5995,0
8772,5995,0
8772,5995,0
8275,5995,0
8775,5995,0
8775,6490,0
9270,6490,0
9270,6490,0
9270,6490,0
9270,6978,0
9270,7468,0
9759,7468,0
9759,7468,0
9265,7468,0
9265,6983,0
9265,6490,0
9265,6490,0
9265,6990,0
9265,6476,0
8763,6476,0
8763,6982,0
8763,6476,0
9260,6476,0
9260,6476,0
9260,6476,0
9260,6974,0
9260,7469,0
9766,7469,0
9264,7469,0
9757,7469,0
9757,7469,0
9757,7469,0
9757,6971,0
9757,6480,0
9257,6480,0
8750,6480,0
8255,6480,300
8255,6480,300
8767,6480,0
8767,6983,0
9275,6983,0
8788,6983,0
8788,6983,0
8288,6983,300
8288,6983,300
8791,6983,0
8791,6487,0
8791,6974,0
8791,6490,0
9290,6490,0
8796,6490,0
8796,6490,0
