x	y	a	r
4058	5541	1	0
3556	5541	1	0
3055	5541	4	0
3055	5541	1	0
2564	5541	1	0
2066	5541	0	0
2566	5541	1	0
2052	5541	1	0
1559	5541	1	0
1060	5541	4	0
1060	5541	4	0
1060	5541	0	0
1552	5541	2	0
1552	6035	4	0
1552	6035	2	0
1552	6534	3	0
1552	6033	3	0
1552	5534	0	0
2050	5534	3	0
2050	5040	2	0
2050	5531	1	0
1553	5531	0	0
2046	5531	0	0
2528	5531	0	0
3021	5531	1	0
2522	5531	0	0
3026	5531	2	0
3026	6028	4	0
3026	6028	3	0
3026	5525	2	0
3026	6009	3	0
3026	5510	1	0
2529	5510	1	0
2028	5510	4	0
2028	5510	3	0
2028	5014	2	0
2028	5513	4	0
2028	5513	2	0
2028	6015	0	0
2515	6015	0	0
3011	6015	0	0
3525	6015	3	0
3525	5517	3	0
3525	5026	2	0
3525	5521	4	0
3525	5521	4	0
3525	5521	0	0
4031	5521	4	0
4031	5521	3	0
4031	5028	2	0
4031	5523	0	0
4529	5523	1	0
4037	5523	3	0
4037	5028	4	0
4037	5028	2	0
4037	5528	0	0
4529	5528	3	0
4529	5024	3	0
4529	4532	1	0
4024	4532	2	0
4024	5029	1	0
3532	5029	0	0
4033	5029	4	0
4033	5029	2	0
4033	5521	0	0
4530	5521	4	0
4530	5521	2	0
4530	6017	4	0
4530	6017	3	0
4530	5526	4	0
4530	5526	4	0
4530	5526	1	0
4039	5526	4	0
4039	5526	4	0
4039	5526	0	0
4531	5526	2	0
4531	6027	1	0
4033	6027	2	-300
4033	6534	2	0
4033	7035	2	0
4033	7525	4	0
4033	7525	4	0
4033	7525	4	0
4033	7525	2	0
4033	8027	0	0
4530	8027	0	0
5019	8027	0	0
5510	8027	0	0
6007	8027	3	0
6007	7514	2	0
6007	8010	4	0
6007	8010	0	0
6508	8010	3	0
6508	7532	4	0
6508	7532	2	0
6508	8035	0	0
6994	8035	2	0
6994	8525	1	0
6497	8525	1	0
5988	8525	2	0
5988	9014	0	0
6480	9014	0	0
6972	9014	4	0
6972	9014	1	0
6478	9014	1	0
5971	9014	2	0
5971	9514	3	0
5971	9014	4	0
5971	9014	4	0
5971	9014	0	0
6471	9014	2	0
6471	9505	3	0
6471	9017	4	0
6471	9017	1	0
5980	9017	1	0
5498	9017	3	0
5498	8522	3	0
5498	8019	3	0
5498	7525	2	0
5498	8020	0	0
5984	8020	4	0
5984	8020	4	0
5984	8020	2	0
5984	8511	3	0
5984	8021	2	0
5984	8529	4	0
5984	8529	2	0
5984	9018	1	0
5494	9018	1	0
5008	9018	2	0
5008	9522	0	0
5498	9522	0	0
5990	9522	1	0
5492	9522	3	0
5492	9027	0	0
5985	9027	0	0
6482	9027	3	0
6482	8530	3	0
6482	8027	4	0
6482	8027	3	0
6482	7539	2	0
6482	8052	2	0
6482	8537	0	0
6979	8537	4	0
6979	8537	2	0
6979	9032	0	0
7469	9032	4	0
7469	9032	2	0
7469	9523	1	0
6969	9523	3	0
6969	9035	3	0
6969	8531	3	0
6969	8044	2	0
6969	8548	2	0
6969	9045	0	0
7458	9045	2	0
7458	9550	1	0
6958	9550	4	0
6958	9550	1	0
6458	9550	4	0
6458	9550	1	0
5956	9550	0	0
6454	9550	4	0
6454	9550	0	0
6949	9550	0	0
7436	9550	4	0
7436	9550	3	0
7436	9059	1	0
6938	9059	0	0
7437	9059	2	0
7437	9553	1	0
6936	9553	0	0
7426	9553	4	0
7426	9553	4	0
7426	9553	3	0
7426	9053	0	0
7919	9053	0	0
8415	9053	4	0
8415	9053	0	0
8921	9053	4	0
8921	9053	2	0
8921	9542	4	0
8921	9542	0	0
9422	9542	3	0
9422	9048	4	0
9422	9048	0	0
9908	9048	3	0
9908	8559	2	0
9908	9061	3	0
9908	8557	2	0
9908	9057	2	0
9908	9552	1	0
9420	9552	0	0
9921	9552	3	0
9921	9063	1	0
9427	9063	3	0
9427	8558	3	0
9427	8071	2	0
9427	8572	4	0
9427	8572	2	0
9427	9072	2	0
9427	9560	0	0
9910	9560	3	0
9910	9053	4	0
9910	9053	3	0
