x	y	a	r
3279	3264	1	0
2787	3264	0	0
3278	3264	4	0
3278	3264	1	0
2792	3264	2	0
2792	3770	2	0
2792	4274	4	0
2792	4274	2	0
2792	4769	4	0
2792	4769	4	0
2792	4769	2	0
2792	5272	3	0
2792	4770	1	0
2287	4770	4	0
2287	4770	4	0
2287	4770	4	0
2287	4770	2	0
2287	5266	2	0
2287	5765	2	0
2287	6264	3	0
2287	5775	4	0
2287	5775	4	0
2287	5775	0	0
2780	5775	2	0
2780	6270	4	0
2780	6270	3	0
2780	5771	2	0
2780	6271	3	0
2780	5769	4	0
2780	5769	3	0
2780	5268	3	0
2780	4769	2	0
2780	5264	0	0
3283	5264	1	0
2782	5264	0	0
3276	5264	0	0
3767	5264	2	0
3767	5756	3	0
3767	5244	1	0
3273	5244	2	0
3273	5735	3	0
3273	5240	2	0
3273	5731	3	0
3273	5236	3	0
3273	4743	3	0
3273	4231	4	0
3273	4231	1	0
2788	4231	4	0
2788	4231	0	0
3280	4231	1	0
2780	4231	0	0
3286	4231	1	0
2784	4231	4	0
2784	4231	2	0
2784	4719	1	0
2293	4719	3	0
2293	4230	1	0
1802	4230	2	0
1802	4715	0	0
2304	4715	4	0
2304	4715	2	0
2304	5213	3	0
2304	4712	1	0
1807	4712	2	0
1807	5214	3	0
1807	4715	3	0
1807	4217	4	0
1807	4217	4	0
1807	4217	2	0
1807	4717	0	0
2304	4717	0	0
2798	4717	0	0
3282	4717	1	0
2792	4717	3	0
2792	4211	2	0
2792	4702	1	0
2299	4702	2	0
2299	5193	3	0
2299	4705	2	0
2299	5202	1	0
1797	5202	4	0
1797	5202	0	0
2283	5202	2	0
2283	5702	4	0
2283	5702	1	0
1778	5702	1	0
1279	5702	4	0
1279	5702	3	0
1279	5196	3	0
1279	4702	0	0
1770	4702	0	0
2264	4702	1	0
1776	4702	0	0
2272	4702	2	0
2272	5210	3	0
2272	4716	3	0
2272	4203	1	0
1773	4203	3	0
1773	3706	2	0
1773	4197	2	0
1773	4693	0	0
2261	4693	0	0
2764	4693	0	0
3267	4693	0	0
3751	4693	3	0
3751	4193	0	0
4247	4193	1	0
3747	4193	1	0
3249	4193	2	0
3249	4685	0	0
3747	4685	0	0
4253	4685	3	0
4253	4174	2	0
4253	4676	1	0
3763	4676	2	0
3763	5167	4	0
3763	5167	2	0
3763	5667	3	0
3763	5173	4	0
3763	5173	1	0
3271	5173	0	0
3777	5173	2	0
3777	5675	2	0
3777	6178	2	0
3777	6673	2	0
3777	7167	1	0
3289	7167	3	0
3289	6668	3	0
3289	6177	1	0
2787	6177	1	0
2295	6177	0	0
2785	6177	3	0
2785	5685	1	0
2292	5685	3	0
2292	5175	1	0
1781	5175	3	0
1781	4680	2	0
1781	5179	2	0
1781	5669	0	0
2277	5669	4	0
2277	5669	4	0
2277	5669	0	0
2780	5669	4	0
2780	5669	3	0
2780	5176	0	0
3275	5176	4	0
3275	5176	4	0
3275	5176	1	0
2774	5176	4	0
