x	y	a	r
2995	7899	3	0
2995	7409	4	0
2995	7409	0	0
3488	7409	4	0
3488	7409	1	0
3000	7409	3	0
3000	6911	0	0
3494	6911	3	0
3494	6412	4	0
3494	6412	1	0
3007	6412	4	0
3007	6412	3	0
3007	5922	2	0
3007	6417	3	0
3007	5923	3	0
3007	5433	2	0
3007	5935	4	0
3007	5935	4	0
3007	5935	4	0
3007	5935	4	0
3007	5935	0	0
3520	5935	4	0
3520	5935	4	0
3520	5935	4	0
3520	5935	1	0
3022	5935	3	0
3022	5448	4	0
3022	5448	4	0
3022	5448	3	0
3022	4942	3	0
3022	4445	1	0
2525	4445	4	0
2525	4445	2	0
2525	4947	0	0
3030	4947	2	0
3030	5446	2	0
3030	5946	3	0
3030	5446	4	0
3030	5446	1	0
2530	5446	2	0
2530	5932	1	0
2021	5932	4	0
2021	5932	3	0
2021	5445	2	0
2021	5945	3	0
2021	5448	1	0
1526	5448	3	0
1526	4953	1	0
1018	4953	1	0
522	4953	2	0
522	5456	0	0
1013	5456	3	0
1013	4960	3	0
1013	4467	1	0
523	4467	4	0
523	4467	3	0
523	3973	0	0
1015	3973	1	0
506	3973	4	0
506	3973	4	0
506	3973	3	0
506	3478	1	0
15	3478	2	0
15	3980	0	0
505	3980	1	0
12	3980	0	0
505	3980	4	0
505	3980	2	0
505	4483	0	0
992	4483	4	0
992	4483	3	0
992	3996	4	0
992	3996	2	0
992	4493	4	0
992	4493	4	0
992	4493	3	0
992	3986	1	0
500	3986	2	0
500	4489	2	0
500	4981	1	0
6	4981	3	0
6	4481	2	0
6	4973	0	0
521	4973	4	0
521	4973	0	0
1027	4973	4	0
1027	4973	3	0
1027	4479	4	0
1027	4479	4	0
1027	4479	2	0
1027	4973	2	0
1027	5471	4	0
1027	5471	3	0
1027	4987	1	0
537	4987	4	0
537	4987	0	0
1031	4987	0	0
1535	4987	2	0
1535	5489	0	0
2026	5489	1	0
1532	5489	1	0
1047	5489	2	0
1047	5992	0	0
1555	5992	4	0
1555	5992	3	0
1555	5499	3	0
1555	4999	0	0
2058	4999	1	0
1555	4999	4	0
1555	4999	3	0
1555	4517	0	0
2046	4517	2	0
2046	5015	3	0
2046	4517	1	0
1564	4517	2	0
1564	5014	1	0
1077	5014	3	0
1077	4519	4	0
1077	4519	3	0
1077	4017	3	0
1077	3519	1	0
575	3519	4	0
575	3519	2	0
575	4010	2	0
575	4521	1	0
77	4521	3	0
77	4027	4	0
77	4027	0	0
572	4027	4	0
572	4027	3	0
572	3538	2	0
572	4034	3	0
572	3540	1	0
65	3540	2	0
65	4030	0	0
574	4030	2	0
574	4523	1	0
75	4523	2	0
75	5021	4	0
75	5021	4	0
75	5021	0	0
582	5021	3	0
582	4528	2	0
582	5016	3	0
582	4520	0	0
1073	4520	3	0
1073	4025	0	0
1568	4025	0	0
2066	4025	2	0
2066	4519	0	0
2569	4519	3	0
2569	4008	4	0
2569	4008	2	0
2569	4506	4	0
2569	4506	1	0
2057	4506	4	0
2057	4506	2	0
2057	5006	3	0
2057	4519	1	0
1549	4519	2	0
1549	5010	4	0
1549	5010	3	0
1549	4516	3	0
1549	4020	4	0
1549	4020	4	0
1549	4020	4	0
1549	4020	4	0
1549	4020	3	0
1549	3517	2	0
1549	4015	0	0
2055	4015	2	0
2055	4518	0	0
2548	4518	4	0
2548	4518	0	0
3044	4518	0	0
3533	4518	3	0
3533	4014	4	0
3533	4014	2	0
3533	4506	4	0
3533	4506	2	0
3533	5003	4	0
