@relation dTreeCont

@attribute x real
@attribute y real
@attribute r {0, 300}

@data
9518,4847,0
9518,4847,0
9518,5341,0
9518,5842,0
9518,5842,0
9518,5842,0
9518,5344,0
9518,4848,0
9518,5349,0
9018,5349,0
9522,5349,0
9016,5349,0
9016,4853,0
9510,4853,0
9013,4853,0
9013,5355,0
8513,5355,0
9015,5355,0
9015,5355,0
8519,5355,0
9009,5355,0
8508,5355,0
8508,4853,0
9013,4853,0
8522,4853,0
8522,5358,0
8522,5358,0
8522,5850,0
8522,6354,0
8522,5861,0
9019,5861,0
9019,5861,0
8530,5861,0
8530,6367,0
8530,6871,0
8043,6871,300
8043,6871,300
8545,6871,0
8545,6382,0
8545,6880,0
9044,6880,0
8543,6880,0
8543,7388,300
8543,7388,300
8543,7388,300
9037,7388,0
9037,7388,0
9037,7388,0
8543,7388,300
8543,6907,0
8543,7403,300
8034,7403,0
8539,7403,300
8539,6894,0
8539,6404,0
8039,6404,300
8039,6899,300
7540,6899,0
7540,6899,0
8030,6899,300
7537,6899,0
7045,6899,0
7537,6899,0
7029,6899,0
7029,6899,0
7029,6402,0
7510,6402,0
7019,6402,0
7019,6402,0
7019,5904,0
7511,5904,300
8014,5904,0
8518,5904,0
8518,5402,0
8022,5402,0
8022,4904,0
8528,4904,0
8528,4904,0
8528,4414,0
8528,4414,0
8528,4897,0
8528,4403,0
9022,4403,0
9022,4901,0
9022,4901,0
9022,4901,0
9022,4393,0
9022,4393,0
9022,4393,0
9022,4893,0
9022,4396,0
9022,4889,0
9022,4387,0
8528,4387,0
8025,4387,0
8025,3886,0
8519,3886,0
8519,4380,0
9025,4380,0
9025,3894,0
9025,4392,0
9513,4392,0
9513,4392,0
9513,4392,0
9513,4392,0
9513,3890,0
9513,4386,0
9513,4386,0
9513,3883,0
9513,4380,0
9513,4380,0
9513,4380,0
9513,3883,0
9513,3883,0
9513,3883,0
9513,4385,0
9513,4385,0
9013,4385,0
9504,4385,0
9504,3878,0
9504,4372,0
9504,4879,0
9999,4879,0
9492,4879,0
9492,5372,0
9492,5372,0
8991,5372,0
8494,5372,0
8494,5867,0
8002,5867,0
8002,6354,300
8002,5860,0
8499,5860,0
8499,5370,0
7998,5370,0
7998,5869,300
8512,5869,0
9011,5869,0
9011,5373,0
9011,5860,0
9011,5860,0
9011,5860,0
9011,5860,0
9510,5860,0
9510,5365,0
9510,4876,0
9510,4371,0
9510,4371,0
9510,4861,0
9510,5357,0
9510,4851,0
9017,4851,0
9017,5345,0
9017,4845,0
9017,5337,0
9017,5833,0
9017,5833,0
9017,6328,0
9017,6328,0
9017,6829,0
9017,6347,0
9515,6347,0
9515,6347,0
9515,5848,0
9515,5344,0
9017,5344,0
9511,5344,0
9511,5840,0
9511,6340,0
9011,6340,0
9011,5847,0
9505,5847,0
9991,5847,0
9991,6349,0
9495,6349,0
9495,6349,0
