x	y	a	r
1149	5996	3	0
1149	5506	3	0
1149	5019	2	-300
1149	5514	1	0
655	5514	2	0
655	6003	3	0
655	5509	1	0
156	5509	2	0
156	6007	3	0
156	5510	0	0
650	5510	1	0
151	5510	4	0
151	5510	0	0
650	5510	1	0
157	5510	2	0
157	6018	3	0
157	5525	0	0
663	5525	2	0
663	6025	2	0
663	6519	0	0
1158	6519	1	0
663	6519	4	0
663	6519	2	0
663	7023	1	0
183	7023	2	0
183	7532	2	0
183	8026	2	-300
183	8514	0	0
684	8514	3	0
684	8023	1	0
188	8023	4	-300
188	8023	4	-300
188	8023	4	-300
188	8023	2	-300
188	8519	4	0
188	8519	3	0
188	8020	2	-300
188	8523	3	0
188	8030	3	-300
188	7535	4	0
188	7535	0	0
687	7535	0	-300
1189	7535	1	0
702	7535	3	-300
702	7035	1	0
190	7035	4	0
190	7035	3	0
190	6541	3	0
190	6046	3	0
190	5553	3	0
190	5059	0	300
698	5059	4	0
698	5059	1	0
206	5059	4	300
206	5059	2	300
206	5547	3	0
206	5056	2	300
206	5550	2	0
206	6056	3	0
206	5554	3	0
206	5056	4	300
206	5056	0	300
706	5056	1	0
215	5056	3	300
215	4556	0	0
714	4556	0	0
1215	4556	2	0
1215	5055	2	-300
1215	5558	1	0
725	5558	0	0
1219	5558	0	0
1707	5558	2	0
1707	6044	0	0
2202	6044	4	0
2202	6044	2	0
2202	6549	1	0
1711	6549	2	0
1711	7043	2	0
1711	7529	4	0
1711	7529	4	0
1711	7529	4	0
1711	7529	4	0
1711	7529	1	0
1207	7529	2	0
1207	8030	0	0
1700	8030	3	0
1700	7527	4	0
1700	7527	0	0
2193	7527	1	0
1688	7527	2	0
1688	8033	2	0
1688	8529	2	0
1688	9031	4	0
1688	9031	0	0
2182	9031	2	0
2182	9533	4	0
2182	9533	3	0
2182	9045	1	0
1689	9045	3	0
1689	8557	2	0
1689	9063	1	0
1186	9063	2	300
1186	9550	3	0
1186	9047	3	300
1186	8552	0	0
1680	8552	1	0
1182	8552	2	0
1182	9058	3	300
1182	8562	1	0
680	8562	3	0
680	8069	3	0
680	7563	0	-300
1187	7563	1	0
689	7563	1	-300
168	7563	3	0
168	7064	4	0
168	7064	2	0
168	7556	0	0
651	7556	2	-300
651	8041	1	0
162	8041	3	-300
162	7554	2	0
162	8055	2	-300
162	8555	2	0
162	9061	2	300
162	9566	3	0
162	9074	4	300
162	9074	0	300
661	9074	4	0
661	9074	4	0
661	9074	2	0
661	9568	3	0
661	9069	0	0
1155	9069	1	300
667	9069	2	0
667	9564	1	0
177	9564	0	0
663	9564	1	0
171	9564	0	0
651	9564	4	0
651	9564	1	0
145	9564	0	0
638	9564	1	0
135	9564	3	0
135	9059	0	300
633	9059	4	0
633	9059	1	0
141	9059	4	300
141	9059	4	300
141	9059	4	300
141	9059	2	300
141	9560	4	0
141	9560	0	0
640	9560	1	0
145	9560	0	0
631	9560	0	0
1130	9560	4	0
1130	9560	0	0
1617	9560	3	0
1617	9053	0	0
2101	9053	2	0
2101	9565	0	0
2595	9565	3	0
2595	9063	3	0
2595	8567	1	0
2096	8567	0	300
2595	8567	4	0
