x	y	a	r
8016	9295	2	500
8016	9790	3	0
8016	9281	2	500
8016	9772	4	0
8016	9772	4	0
8016	9772	0	0
8502	9772	0	0
8992	9772	3	0
8992	9274	4	100
8992	9274	4	100
8992	9274	2	100
8992	9769	1	0
8488	9769	3	0
8488	9270	1	500
7989	9270	1	0
7479	9270	1	-100
6984	9270	3	0
6984	8775	2	0
6984	9268	0	0
7495	9268	2	-100
7495	9766	0	0
8003	9766	1	0
7505	9766	0	0
8003	9766	1	0
7517	9766	0	0
8017	9766	4	0
8017	9766	4	0
8017	9766	1	0
7513	9766	0	0
8007	9766	4	0
8007	9766	3	0
8007	9271	1	500
7500	9271	4	-100
7500	9271	4	-100
7500	9271	1	-100
7015	9271	4	-100
7015	9271	0	-100
7513	9271	1	0
7009	9271	0	-100
7505	9271	0	0
7999	9271	3	0
7999	8765	2	0
7999	9263	3	0
7999	8757	3	0
7999	8259	3	0
7999	7764	2	-300
7999	8262	0	0
8503	8262	3	0
8503	7765	4	0
8503	7765	2	0
8503	8274	2	0
8503	8770	0	0
9002	8770	1	0
8512	8770	3	0
8512	8274	2	0
8512	8775	4	0
8512	8775	4	0
8512	8775	4	0
8512	8775	3	0
8512	8275	2	0
8512	8774	0	0
9014	8774	4	0
9014	8774	1	0
8534	8774	2	0
8534	9266	2	100
8534	9755	0	0
9024	9755	1	0
8539	9755	0	0
9049	9755	3	0
9049	9260	4	500
9049	9260	3	500
9049	8760	3	0
9049	8265	0	0
9557	8265	2	0
9557	8774	2	0
9557	9268	1	0
9081	9268	3	500
9081	8772	3	0
9081	8276	3	0
9081	7773	2	0
9081	8263	2	0
9081	8758	4	0
9081	8758	1	0
8588	8758	2	0
8588	9262	3	100
8588	8766	3	0
8588	8283	4	0
8588	8283	2	0
8588	8787	3	0
8588	8285	3	0
8588	7788	0	0
9094	7788	1	0
8599	7788	0	0
9094	7788	3	0
9094	7300	3	0
9094	6806	4	0
9094	6806	3	0
9094	6311	2	0
9094	6804	4	0
9094	6804	2	0
9094	7321	4	0
9094	7321	0	0
9590	7321	4	0
9590	7321	1	0
9085	7321	3	0
9085	6816	2	0
9085	7312	2	0
9085	7822	1	0
8583	7822	2	0
8583	8324	1	0
8093	8324	3	0
8093	7820	3	0
8093	7325	3	300
8093	6830	1	-300
7611	6830	0	0
8121	6830	2	-300
8121	7324	3	300
8121	6823	2	-300
8121	7314	0	300
8609	7314	1	0
8103	7314	0	300
8590	7314	3	0
8590	6818	3	-500
8590	6315	3	0
8590	5809	2	0
8590	6283	1	0
8099	6283	1	0
7610	6283	3	0
7610	5781	0	-500
8110	5781	4	0
8110	5781	3	0
8110	5293	3	0
8110	4796	4	-600
8110	4796	1	-600
7606	4796	1	0
7099	4796	3	0
7099	4307	3	0
7099	3819	2	0
7099	4320	2	0
7099	4817	1	0
6594	4817	4	0
6594	4817	4	0
6594	4817	0	0
7086	4817	3	0
7086	4319	3	0
7086	3825	0	0
7587	3825	2	100
7587	4316	0	0
8093	4316	3	0
8093	3820	3	-300
8093	3328	4	0
8093	3328	3	0
8093	2840	0	0
8593	2840	2	-100
8593	3331	1	0
8103	3331	1	0
7609	3331	3	0
7609	2844	1	0
7124	2844	2	0
7124	3341	2	0
7124	3821	0	0
7624	3821	3	100
7624	3335	2	0
7624	3837	1	100
7132	3837	1	0
6639	3837	4	0
6639	3837	1	0
6144	3837	0	0
6655	3837	2	0
6655	4330	1	0
6156	4330	3	0
6156	3842	1	0
5658	3842	0	0
6160	3842	3	0
6160	3349	4	500
6160	3349	4	500
6160	3349	2	500
6160	3849	1	0
5672	3849	3	0
5672	3347	2	0
5672	3851	4	0
5672	3851	2	0
5672	4340	0	0
6181	4340	3	0
6181	3836	3	0
6181	3347	0	500
6680	3347	3	0
6680	2859	2	0
6680	3367	1	0
6187	3367	3	500
6187	2855	4	100
6187	2855	1	100
5687	2855	4	0
5687	2855	3	0
5687	2366	4	0
5687	2366	1	0
5195	2366	1	0
4706	2366	4	0
4706	2366	1	0
4205	2366	4	0
4205	2366	1	0
3705	2366	2	0
3705	2869	3	0
3705	2377	0	0
4206	2377	4	0
4206	2377	4	0
4206	2377	3	0
4206	1880	1	0
3697	1880	4	0
3697	1880	3	0
3697	1397	4	0
3697	1397	2	0
3697	1906	4	0
3697	1906	1	0
3197	1906	1	0
2703	1906	2	0
2703	2413	4	0
2703	2413	3	0
2703	1907	2	0
2703	2402	3	0
2703	1895	3	0
2703	1403	4	300
2703	1403	2	300
2703	1897	0	0
3210	1897	3	0
3210	1397	1	0
2716	1397	4	300
2716	1397	2	300
2716	1892	2	0
2716	2398	4	0
