Q	a	r
q16	2	0
q16	2	0
q16	3	0
q16	1	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	0	0
q37	2	0
q37	0	0
q37	4	0
q37	2	0
q37	2	0
q37	2	0
q37	1	0
q37	4	0
q37	4	0
q37	4	0
q37	1	0
q16	1	0
q16	3	0
q16	4	0
q16	0	0
q16	3	0
q16	1	0
q16	0	0
q16	4	0
q16	1	0
q16	3	0
q16	4	0
q16	2	0
q16	3	0
q16	2	0
q16	3	0
q16	4	0
q16	2	0
q16	3	0
q16	3	0
q16	2	0
q16	3	0
q16	4	0
q16	1	0
q16	4	0
q16	4	0
q16	4	0
q16	4	0
q16	4	0
q16	0	0
q16	3	0
q16	3	0
q16	4	0
q16	4	0
q16	2	0
q16	0	0
q16	2	0
q16	4	0
q16	4	0
q16	2	0
q16	0	0
q37	0	0
q37	3	0
q37	2	0
q37	0	0
q37	1	0
q37	0	0
q37	2	0
q37	2	0
q37	4	0
q37	2	0
q37	3	0
q37	4	0
q37	4	0
q37	4	0
q37	3	0
q37	1	0
q37	1	0
q37	0	0
q37	0	0
q37	0	0
q37	0	0
q37	0	0
q37	0	0
q37	3	0
q37	2	0
q37	1	0
q37	2	0
q37	1	0
q37	4	0
q37	0	0
q37	1	0
q37	0	0
q37	2	0
q37	4	0
q37	1	0
q37	3	0
q37	0	0
q37	0	0
q37	0	0
q37	4	0
q37	0	0
q37	4	0
q37	0	0
q41	1	0
q37	0	0
q41	2	0
q41	0	0
q41	0	0
q41	4	0
q41	1	0
q41	0	0
q41	2	0
q41	1	0
q41	3	0
q41	3	0
q41	0	0
q41	2	0
q41	2	0
q41	4	0
q41	3	0
q41	2	0
q41	4	0
q41	4	0
q41	1	0
q41	4	0
q41	0	0
q41	4	0
q41	0	0
q43	1	300
q41	4	0
q41	4	0
q41	3	0
q41	2	0
q41	4	0
q41	3	0
q41	2	0
q41	4	0
q41	3	0
q41	0	0
q43	3	300
q42	1	0
q41	0	300
q42	4	0
q42	2	0
q43	4	300
q43	1	300
q41	1	0
q41	0	0
q41	0	0
q43	4	300
q43	2	300
q43	4	300
q43	3	300
q43	3	300
q43	2	300
q43	2	300
q43	3	300
q43	4	300
q43	2	300
q43	3	300
q43	1	300
q41	3	0
q41	1	0
q41	1	0
q41	3	0
q41	3	0
q41	2	0
q41	3	0
q41	2	0
q41	3	0
q41	0	0
q41	1	300
q41	4	0
q41	1	0
q37	2	0
q37	2	0
q37	2	0
q37	2	0
q37	4	0
q37	1	0
q37	4	0
q37	2	0
q37	0	0
q37	3	0
q37	4	0
q37	4	0
q37	1	0
q37	0	0
q37	1	0
q37	4	0
q37	4	0
q37	4	0
q37	0	0
q37	1	0
q37	1	0
q37	2	0
q37	4	0
q37	4	0
q37	1	0
q37	3	0
q37	3	0
q37	3	0
q37	1	0
q37	3	0
q37	1	0
q37	2	0
q37	3	0
q37	1	0
q37	1	0
q37	1	0
q37	4	0
q37	0	0
q37	4	0
q37	0	0
q37	2	0
q37	1	0
q37	1	0
q37	0	0
q37	3	0
q37	2	0
q37	2	0
q37	1	0
q37	1	0
q16	2	0
q16	4	0
q16	0	0
q37	1	0
q16	0	0
q37	0	0
q37	3	0
q37	4	0
q37	2	0
q37	0	0
q37	1	0
q37	1	0
q37	4	0
q37	1	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	3	0
q16	1	0
q16	4	0
q16	1	0
q16	1	0
q16	1	0
q16	3	0
q16	3	0
q16	3	0
q16	2	0
q16	0	0
q16	3	0
q16	3	0
q16	3	0
q16	0	0
q16	0	0
q16	3	0
q16	3	0
q16	0	0
q16	2	0
q16	4	0
q16	0	0
q16	2	0
q16	2	0
q16	1	0
q16	0	0
q16	4	0
q16	3	0
q16	0	0
q37	0	0
q37	4	0
q37	2	0
q37	0	0
q37	3	0
q37	2	0
q37	4	0
q37	0	0
q37	1	0
q37	3	0
q37	3	0
q37	4	0
q37	2	0
q37	1	0
q37	3	0
q37	2	0
q37	3	0
q37	3	0
q33	4	0
q33	2	0
q37	2	0
q37	0	0
q37	1	0
q37	0	0
q37	4	0
q37	3	0
q37	3	0
q33	2	0
q37	3	0
q33	3	0
q33	1	0
q33	1	0
q33	0	0
q33	4	0
q33	0	0
q33	1	0
q33	2	0
q33	3	0
q33	0	0
q33	3	0
q33	1	0
q33	3	0
q33	0	0
q33	4	0
q33	0	0
q33	4	0
q33	0	0
q34	2	0
q34	3	0
q34	3	0
q31	0	300
q32	4	0
q32	3	0
q32	3	0
q32	2	0
q32	2	0
q32	1	0
q31	1	300
q29	1	0
q29	4	0
q29	2	0
q33	1	0
q33	0	0
q33	1	0
q33	3	0
q29	3	0
q27	0	0
q28	1	300
q27	2	0
q29	0	0
q29	1	0
q29	1	0
q29	3	0
q27	1	0
q16	3	0
q16	2	0
q16	3	0
q16	3	0
q16	2	0
q16	0	0
q21	3	0
q20	2	300
q21	3	0
q20	4	300
q20	0	300
q22	1	0
q20	1	300
q16	1	0
q16	0	0
q16	4	0
q16	0	0
q20	1	300
q16	3	0
q12	4	300
q12	1	300
q12	3	300
q8	3	0
q8	0	0
q8	3	0
q8	2	0
q8	3	0
q8	0	0
q13	0	0
q13	0	0
q13	4	0
q13	4	0
q13	2	0
q13	3	0
q13	2	0
q13	1	0
q13	2	0
q13	3	0
q13	2	0
q13	0	0
q13	4	0
q13	0	0
q13	0	0
q13	1	0
q13	3	0
q13	3	0
q13	1	0
q13	0	0
q13	1	0
q13	0	0
q13	0	0
q13	0	0
q13	4	0
q13	1	0
q13	1	0
q13	1	0
q13	0	0
q13	0	0
q13	1	0
q13	0	0
q13	1	0
q13	1	0
q13	2	0
q13	4	0
q13	2	0
q13	3	0
q13	2	0
q13	2	0
q13	3	0
q13	2	0
q13	2	0
q25	3	0
q13	3	0
q13	4	0
q13	4	0
q13	0	0
q13	4	0
q13	2	0
q13	0	0
q13	4	0
q13	4	0
q13	4	0
q13	3	0
q13	1	0
q13	3	0
q13	1	0
q13	2	0
q13	1	0
q13	4	0
q13	3	0
q13	3	0
q13	1	0
q13	2	0
q13	0	0
q13	2	0
q13	1	0
q13	2	0
q13	0	0
q13	4	0
q13	2	0
q22	4	0
q22	4	0
q22	2	0
q22	1	300
q21	1	0
q16	4	0
q16	3	0
q16	3	0
q12	1	300
q12	2	300
q16	0	0
q16	3	0
q12	1	300
q12	0	300
q12	3	300
q8	0	0
q13	2	0
q13	0	0
q13	0	0
q13	4	0
q13	3	0
q13	1	0
q13	0	0
q13	3	0
q13	4	0
q13	4	0
q13	4	0
q13	4	0
q13	1	0
q13	3	0
q13	1	0
q13	0	0
q13	1	0
q13	2	0
q13	2	0
q13	1	0
q8	2	0
q12	4	300
q12	4	300
q12	1	300
q12	1	300
q11	0	0
q12	3	300
q8	2	0
q12	4	300
q12	3	300
q8	3	0
q8	0	0
q8	3	0
q8	2	0
q8	4	0
q8	1	0
q8	4	0
q8	2	0
q8	3	0
q8	1	0
q8	3	0
q8	2	0
q8	1	0
q4	1	0
q3	1	300
q3	3	300
q2	1	0
q0	0	300
q2	4	0
q2	2	0
q3	1	300
q1	0	0
q3	2	300
q5	3	0
q3	4	300
q3	3	300
q2	2	0
q3	1	300
q1	3	0
q0	0	300
q2	2	0
q3	1	300
q1	4	0
q1	2	0
q1	4	0
q1	4	0
q1	3	0
q1	0	0
q3	1	300
q1	3	0
q0	0	300
q2	1	0
q0	4	300
q0	0	300
q2	2	0
q2	0	0
q2	2	0
q3	0	300
q4	0	0
q8	3	0
q8	2	0
q8	0	0
q8	0	0
q8	0	0
q13	1	0
q8	1	0
q8	1	0
q8	3	0
q8	2	0
q8	4	0
q8	4	0
q8	3	0
q8	4	0
q8	4	0
q8	0	0
q8	1	0
q8	0	0
q8	3	0
q8	2	0
q8	0	0
q8	1	0
q8	4	0
q8	4	0
q8	4	0
q8	1	0
q8	2	0
q8	1	0
q4	3	0
q2	2	0
q6	1	300
q5	0	0
q6	1	300
q5	0	0
q6	1	300
q5	4	0
q5	3	0
q3	3	300
q2	2	0
q3	4	300
q3	0	300
q4	4	0
q4	3	0
q2	0	0
q8	1	0
q2	1	0
q2	4	0
q2	1	0
q2	0	0
q2	2	0
q3	3	300
q2	0	0
q2	2	0
q4	3	0
q2	1	0
q2	1	0
q2	2	0
q3	4	300
q3	3	300
q2	1	0
q0	0	300
q2	0	0
q2	1	0
q2	1	0
q0	2	300
q1	0	0
q3	4	300
q3	1	300
q1	4	0
q1	2	0
q1	2	0
q7	0	0
q7	2	0
q16	2	0
q16	0	0
q16	2	0
q16	0	0
q16	2	0
q16	4	0
q16	1	0
q16	1	0
q16	3	0
q16	1	0
q16	3	0
q16	2	0
q16	3	0
q16	3	0
q16	2	0
q16	0	0
q16	0	0
q16	0	0
q16	2	0
q16	2	0
q16	1	0
q16	1	0
q16	0	0
q16	2	0
q16	1	0
q16	3	0
q16	3	0
q16	2	0
q16	3	0
q16	3	0
q16	3	0
q16	1	0
q16	2	0
q16	2	0
q16	4	0
q16	0	0
q16	4	0
q16	4	0
q16	0	0
q16	3	0
q16	1	0
q16	0	0
q16	0	0
q16	2	0
q16	2	0
q16	3	0
q16	1	0
q16	4	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	4	0
q16	1	0
q16	0	0
q16	0	0
q16	4	0
q16	0	0
q16	3	0
q16	2	0
q16	0	0
q16	3	0
q16	3	0
q16	2	0
q16	1	0
q16	0	0
q16	0	0
q16	1	0
q16	3	0
q16	1	0
q16	2	0
q16	0	0
q16	1	0
q16	3	0
q16	2	0
q16	3	0
q16	2	0
q16	2	0
q16	0	0
q16	1	0
q16	3	0
q16	4	0
q16	1	0
q16	1	0
q16	4	0
q16	1	0
q16	0	0
q16	2	0
q16	3	0
q16	3	0
q16	4	0
q16	1	0
q16	0	0
q16	2	0
q16	2	0
q16	3	0
q16	0	0
q16	2	0
q16	3	0
q16	0	0
q16	2	0
q16	2	0
q16	0	0
q16	1	0
q16	1	0
q16	3	0
q16	0	0
q16	3	0
q16	0	0
q16	1	0
q16	4	0
q16	3	0
q16	3	0
q7	2	0
q16	1	0
q16	4	0
q16	4	0
q16	4	0
q16	4	0
q16	0	0
q16	4	0
q16	4	0
q16	0	0
q16	1	0
q16	2	0
q16	1	0
q16	2	0
q16	1	0
q16	4	0
q16	1	0
q16	3	0
q16	3	0
q14	2	0
q16	4	0
q16	3	0
q14	2	0
q16	3	0
q14	2	0
q16	2	0
q16	4	0
q16	3	0
q16	0	0
q16	3	0
q14	3	0
q7	4	0
q7	0	0
q7	2	0
q14	3	0
q7	2	0
q14	2	0
q16	2	0
q16	3	0
q16	0	0
q16	4	0
q16	3	0
q14	2	0
q16	0	0
q16	2	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	0	0
q16	0	0
q16	0	0
q16	0	0
q23	1	0
q16	1	0
q16	1	0
q16	1	0
q16	3	0
q16	1	0
q16	1	0
q16	0	0
q16	4	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	1	0
q16	2	0
q16	0	0
q16	3	0
q16	2	0
q16	3	0
q16	2	0
q16	3	0
q16	1	0
q16	3	0
q16	2	0
q16	2	0
q16	2	0
q16	0	0
q16	4	0
q16	0	0
q16	0	0
q16	1	0
q16	1	0
q16	3	0
q16	0	0
q16	0	0
q16	3	0
q16	4	0
q16	1	0
q16	2	0
q16	2	0
q16	1	0
q16	0	0
q16	2	0
q16	4	0
q16	2	0
q16	4	0
q16	3	0
q16	2	0
q16	4	0
q16	4	0
q16	2	0
q16	0	0
q16	1	0
q16	4	0
q16	2	0
q16	0	0
q16	1	0
q16	0	0
q16	4	0
q16	2	0
q16	0	0
q16	4	0
q16	0	0
q16	4	0
q16	1	0
q16	4	0
q16	3	0
q16	0	0
q16	1	0
q16	1	0
q16	1	0
q16	0	0
q16	2	0
q16	3	0
q16	2	0
q16	2	0
q16	2	0
q16	1	0
q16	1	0
q16	4	0
q16	1	0
q16	4	0
q16	0	0
q16	4	0
q16	4	0
q16	4	0
q16	2	0
q16	4	0
q16	3	0
q16	0	0
q16	1	0
q16	2	0
q16	1	0
q16	0	0
q16	3	0
q16	2	0
q16	4	0
q16	4	0
q16	3	0
q16	0	0
q16	3	0
q16	1	0
q16	4	0
q16	4	0
q16	4	0
q16	1	0
q16	4	0
q16	3	0
q16	3	0
q16	0	0
q16	4	0
q16	1	0
q16	4	0
q16	4	0
q16	2	0
q16	0	0
q16	0	0
q16	2	0
q16	1	0
q16	1	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	2	0
q16	2	0
q16	1	0
q16	3	0
q16	1	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	2	0
q16	2	0
q16	2	0
q16	4	0
q16	1	0
q16	3	0
q16	0	0
q16	3	0
q16	2	0
q16	4	0
q16	2	0
q16	2	0
q16	3	0
q16	3	0
q16	1	0
q16	3	0
q16	2	0
q16	1	0
q16	4	0
q16	1	0
q16	2	0
q16	0	0
q16	0	0
q16	1	0
q16	1	0
q16	1	0
q16	0	0
q16	2	0
q16	3	0
q16	1	0
q16	2	0
q16	3	0
q16	0	0
q16	0	0
q16	2	0
q16	4	0
q16	3	0
q16	1	0
q16	1	0
q16	2	0
q16	3	0
q16	4	0
q16	3	0
q16	3	0
q16	4	0
q16	2	0
q16	4	0
q16	3	0
q16	0	0
q16	0	0
q16	0	0
q16	1	0
q16	2	0
q16	4	0
q16	4	0
q16	4	0
q16	1	0
q16	1	0
q16	3	0
q16	4	0
q16	4	0
q16	3	0
q16	0	0
q16	3	0
q16	0	0
q16	3	0
q16	1	0
q16	0	0
q16	1	0
q16	1	0
q16	4	0
q16	3	0
q16	0	0
q16	2	0
q16	4	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	0	0
q16	0	0
q16	3	0
q16	1	0
q16	1	0
q16	3	0
q16	1	0
q16	0	0
q16	4	0
q16	4	0
q16	0	0
q16	4	0
q16	3	0
q16	4	0
q16	0	0
q16	1	0
q16	1	0
q16	1	0
q16	1	0
q16	0	0
q16	4	0
q16	3	0
q16	2	0
q16	3	0
q16	0	0
q16	3	0
q16	0	0
q16	0	0
q16	4	0
q16	2	0
q16	1	0
q16	2	0
q16	3	0
q16	1	0
q16	0	0
q16	0	0
q16	3	0
q16	2	0
q16	4	0
q16	4	0
q16	0	0
q33	3	0
q33	2	0
q33	0	0
q33	4	0
q33	2	0
q33	0	0
q33	3	0
q33	4	0
q33	2	0
q33	4	0
q33	3	0
q33	1	0
q33	1	0
q33	3	0
q33	1	0
q16	4	0
q16	0	0
q33	3	0
q33	2	0
q33	0	0
q33	1	0
q33	1	0
q16	1	0
q16	0	0
q16	4	0
q16	3	0
q16	2	0
q16	4	0
q16	2	0
q16	1	0
q16	3	0
q16	1	0
q16	2	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	0	0
q16	1	0
q16	2	0
q16	2	0
q16	4	0
q16	3	0
q16	3	0
q16	3	0
q16	2	0
q16	1	0
q16	0	0
q16	2	0
q16	4	0
q16	2	0
q16	1	0
q16	4	0
q16	3	0
q16	1	0
q16	4	0
q16	3	0
q16	4	0
q16	0	0
q16	0	0
q16	0	0
q16	1	0
q16	3	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	0	0
q33	0	0
q33	4	0
q33	2	0
q37	1	0
q37	1	0
q16	4	0
q16	2	0
q16	3	0
q16	2	0
q16	1	0
q16	0	0
q16	2	0
q16	0	0
q37	1	0
q16	0	0
q37	2	0
q37	0	0
q37	1	0
q37	4	0
q37	0	0
q37	1	0
q37	2	0
q37	4	0
q37	1	0
q16	2	0
q16	4	0
q16	2	0
q16	3	0
q16	2	0
q16	2	0
q16	1	0
q16	4	0
q16	2	0
q16	3	0
q16	4	0
q16	2	0
q16	3	0
q16	0	0
q16	4	0
q16	3	0
q16	4	0
q16	3	0
q16	4	0
q16	3	0
q16	2	0
q16	4	0
q16	4	0
q16	0	0
q37	3	0
q37	2	0
q37	0	0
q37	3	0
q37	1	0
q37	4	0
q37	4	0
q37	0	0
q37	2	0
q37	1	0
q37	0	0
q37	0	0
q37	1	0
q37	3	0
q37	3	0
q37	2	0
q37	1	0
q37	4	0
q37	3	0
q37	1	0
q16	2	0
q16	0	0
q37	2	0
q37	2	0
q37	4	0
q37	2	0
q37	1	0
q16	3	0
q16	1	0
q16	0	0
q16	2	0
q16	0	0
q37	4	0
q37	2	0
q37	3	0
q37	2	0
q37	3	0
q37	2	0
q37	3	0
q37	4	0
q37	4	0
q37	1	0
q16	3	0
q16	3	0
q16	4	0
q16	0	0
q37	1	0
q16	4	0
q16	0	0
q37	2	0
q37	4	0
q37	2	0
q37	3	0
q37	1	0
q16	4	0
q16	3	0
q16	0	0
q37	2	0
q37	0	0
q37	3	0
q37	0	0
q37	3	0
q37	2	0
q37	3	0
q37	1	0
q37	0	0
q37	4	0
q37	1	0
q37	0	0
q37	0	0
q37	2	0
q37	2	0
q37	0	0
q37	4	0
q37	1	0
q37	1	0
q37	1	0
q37	3	0
q37	3	0
q37	4	0
q37	3	0
q37	3	0
q37	3	0
q37	2	0
q37	4	0
q37	4	0
q37	1	0
q37	4	0
q37	1	0
q16	3	0
q16	1	0
q16	2	0
q16	4	0
q16	3	0
q16	2	0
q16	3	0
q16	2	0
q16	1	0
q16	2	0
q16	2	0
q16	2	0
q16	3	0
q16	0	0
q16	1	0
q16	3	0
q16	2	0
q16	2	0
q16	4	0
q16	4	0
q16	2	0
q16	1	0
q16	1	0
q16	1	0
q16	4	0
q16	1	0
q16	3	0
q16	4	0
q16	0	0
q16	3	0
q16	2	0
q16	0	0
q16	3	0
q16	0	0
q16	3	0
q16	0	0
q16	3	0
q16	3	0
q16	4	0
q16	2	0
q16	1	0
q16	2	0
q16	0	0
q16	4	0
q16	4	0
q16	2	0
q16	2	0
q16	3	0
q16	1	0
q16	2	0
q16	0	0
q16	1	0
q16	4	0
q16	1	0
q16	4	0
q16	2	0
q16	2	0
q16	2	0
q16	1	0
q16	1	0
q16	3	0
q16	4	0
q16	0	0
q16	4	0
q16	3	0
q16	0	0
q16	2	0
q16	0	0
q16	1	0
q16	0	0
q16	2	0
q16	4	0
q16	0	0
q16	0	0
q16	0	0
q16	4	0
q16	3	0
q16	0	0
q37	1	0
q16	3	0
q16	3	0
q16	2	0
q16	4	0
q16	2	0
q16	1	0
q16	3	0
q16	0	0
q16	1	0
q16	4	0
q16	4	0
q16	2	0
q16	2	0
q16	1	0
q16	3	0
q16	0	0
q16	0	0
q16	3	0
q16	1	0
q16	1	0
q16	0	0
q16	4	0
q16	3	0
q16	3	0
q16	3	0
q16	0	0
q16	3	0
q16	2	0
q16	4	0
q16	2	0
q16	1	0
q16	4	0
q16	4	0
q16	2	0
q16	1	0
q16	0	0
q16	0	0
q16	1	0
q16	2	0
q16	2	0
q16	4	0
q16	3	0
q16	4	0
q16	0	0
q16	0	0
q37	1	0
q16	3	0
q16	4	0
q16	0	0
q37	3	0
q37	2	0
q37	0	0
q37	0	0
q37	4	0
q37	0	0
q37	4	0
q37	0	0
q37	3	0
q37	4	0
q37	1	0
q37	0	0
q37	2	0
q37	2	0
q37	0	0
q37	4	0
q37	4	0
q37	0	0
q37	2	0
q37	0	0
q37	3	0
q37	1	0
q37	3	0
q37	1	0
q37	0	0
q37	2	0
q37	2	0
q37	0	0
q37	3	0
q37	2	0
q37	4	0
q37	1	0
q37	4	0
q37	1	0
q37	3	0
q37	1	0
q37	4	0
q37	1	0
q37	4	0
q37	3	0
q37	3	0
q37	0	0
q37	2	0
q37	3	0
q37	3	0
q37	2	0
q37	3	0
q37	3	0
q37	1	0
q37	0	0
q37	4	0
q37	1	0
q37	2	0
q37	1	0
q37	1	0
q37	0	0
q37	3	0
q37	2	0
q37	3	0
q37	2	0
q37	2	0
q37	0	0
q37	1	0
q37	1	0
q37	1	0
q37	1	0
q16	4	0
q16	1	0
q16	0	0
q16	3	0
q16	1	0
q16	4	0
q16	1	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	4	0
q16	2	0
q16	4	0
q16	0	0
q37	4	0
q37	0	0
q37	2	0
q37	2	0
q37	4	0
q37	4	0
q37	0	0
q37	4	0
q37	0	0
q37	1	0
q37	0	0
q37	4	0
q37	2	0
q37	1	0
q37	3	0
q37	0	0
q37	3	0
q37	1	0
q37	4	0
q37	1	0
q37	2	0
q37	1	0
q37	1	0
q16	2	0
q16	2	0
q16	0	0
q37	1	0
q16	0	0
q37	3	0
q37	0	0
q37	2	0
q37	4	0
q37	3	0
q37	2	0
q37	3	0
q37	2	0
q37	0	0
q37	1	0
q37	1	0
q37	0	0
q37	1	0
q37	0	0
q37	1	0
q37	4	0
q37	1	0
q16	1	0
q16	1	0
q16	1	0
q16	0	0
q16	4	0
q16	0	0
q16	3	0
q16	3	0
q16	0	0
q16	3	0
q16	4	0
q16	2	0
q16	3	0
q16	1	0
q16	1	0
q16	1	0
q16	2	0
q16	3	0
q16	0	0
q16	1	0
q16	2	0
q16	4	0
q16	2	0
q16	2	0
q16	0	0
q16	3	0
q16	1	0
q16	2	0
q16	3	0
q16	3	0
q16	2	0
q16	3	0
q16	0	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	3	0
q16	2	0
q16	1	0
q16	4	0
q16	0	0
q16	1	0
q16	3	0
q16	1	0
q16	2	0
q16	0	0
q16	0	0
q16	1	0
q16	1	0
q16	0	0
q16	4	0
q16	4	0
q16	0	0
q16	3	0
q16	1	0
q16	4	0
q16	2	0
q16	1	0
q16	3	0
q16	0	0
q16	3	0
q16	4	0
q16	3	0
q16	3	0
q16	2	0
q16	2	0
q16	2	0
q16	1	0
q16	2	0
q16	0	0
q16	4	0
q16	0	0
q16	4	0
q16	1	0
q16	4	0
q16	2	0
q16	2	0
q16	1	0
q16	3	0
q16	3	0
q16	4	0
q16	0	0
q16	2	0
q16	1	0
q16	3	0
q16	3	0
q16	3	0
q16	0	0
q16	2	0
q16	4	0
q16	2	0
q16	0	0
q16	2	0
q16	2	0
q16	1	0
q16	3	0
q16	3	0
q16	3	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	2	0
q16	2	0
q16	0	0
q16	4	0
q16	0	0
q16	1	0
q16	3	0
q16	0	0
q16	1	0
q16	3	0
q16	1	0
q16	2	0
q16	0	0
q16	1	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	0	0
q16	0	0
q16	3	0
q16	1	0
q16	1	0
q16	1	0
q16	0	0
q16	0	0
q16	3	0
q16	0	0
q16	3	0
q16	3	0
q16	2	0
q16	4	0
q16	2	0
q16	2	0
q16	0	0
q16	1	0
q16	0	0
q16	3	0
q16	2	0
q16	0	0
q37	3	0
q37	3	0
q37	2	0
q37	2	0
q37	4	0
q37	4	0
q37	0	0
q37	2	0
q37	0	0
q37	0	0
q37	1	0
q37	1	0
q37	3	0
q37	1	0
q37	4	0
q37	0	0
q37	4	0
q37	1	0
q37	1	0
q16	1	0
q16	0	0
q16	2	0
q16	4	0
q16	4	0
q16	3	0
q16	3	0
q16	4	0
q16	4	0
q16	4	0
q16	4	0
q16	1	0
q16	1	0
q16	3	0
q16	4	0
q16	1	0
q16	2	0
q16	3	0
q16	2	0
q16	3	0
q16	4	0
q16	3	0
q16	1	0
q16	2	0
q16	2	0
q16	0	0
q16	2	0
q16	2	0
q16	4	0
q16	1	0
q16	3	0
q16	4	0
q16	0	0
q16	0	0
q16	2	0
q16	3	0
q16	1	0
q16	3	0
q16	0	0
q16	1	0
q16	0	0
q16	1	0
q16	1	0
q16	3	0
q16	2	0
q16	2	0
q16	3	0
q16	1	0
q16	0	0
q16	2	0
q16	1	0
q16	4	0
q16	2	0
q16	3	0
q16	4	0
q16	3	0
q16	2	0
q16	0	0
q16	0	0
q16	2	0
q16	4	0
q16	1	0
q16	1	0
q16	3	0
q16	3	0
q16	2	0
q16	3	0
q16	1	0
q16	0	0
q16	1	0
q16	3	0
q16	2	0
q16	4	0
q16	0	0
q16	4	0
q16	4	0
q16	2	0
q16	4	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	4	0
q16	0	0
q16	3	0
q16	0	0
q16	2	0
q16	1	0
q16	1	0
q16	3	0
q16	0	0
q16	0	0
q16	0	0
q16	1	0
q16	3	0
q16	0	0
q16	1	0
q16	2	0
q16	1	0
q16	1	0
q16	3	0
q16	2	0
q16	0	0
q16	0	0
q16	4	0
q16	4	0
q16	3	0
q16	3	0
q16	2	0
q16	1	0
q16	0	0
q16	2	0
q16	4	0
q16	0	0
q16	1	0
q16	2	0
q16	4	0
q16	1	0
q16	1	0
q16	4	0
q16	0	0
q16	3	0
q16	3	0
q16	4	0
q16	3	0
q16	2	0
q16	0	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	1	0
q16	1	0
q16	3	0
q16	1	0
q16	0	0
q16	2	0
q16	3	0
q16	4	0
q16	4	0
q16	3	0
q16	4	0
q16	0	0
q16	4	0
q16	1	0
q16	1	0
q16	4	0
q16	1	0
q16	0	0
q16	2	0
q16	1	0
q16	4	0
q16	4	0
q16	4	0
q16	0	0
q16	4	0
q16	3	0
q16	3	0
q16	2	0
q16	4	0
q16	4	0
q16	0	0
q16	0	0
q16	1	0
q16	4	0
q16	4	0
q16	3	0
q16	3	0
q16	0	0
q16	2	0
q16	1	0
q16	0	0
q16	0	0
q16	1	0
q16	2	0
q16	2	0
q16	0	0
q16	0	0
q16	0	0
q16	0	0
q37	2	0
q37	4	0
q37	0	0
q37	4	0
q37	3	0
q37	4	0
q37	3	0
q37	2	0
q37	2	0
q37	0	0
q37	2	0
q37	1	0
q37	4	0
q37	3	0
q37	0	0
q37	4	0
q37	4	0
q37	2	0
q37	0	0
q37	4	0
q37	0	0
q37	2	0
q37	4	0
q37	4	0
q37	0	0
q37	0	0
q37	1	0
q37	4	0
q37	0	0
q37	3	0
q37	3	0
q37	2	0
q37	2	0
q37	4	0
q37	1	0
q37	1	0
q37	1	0
q37	4	0
q37	0	0
q37	1	0
q37	0	0
q37	0	0
q37	3	0
q37	1	0
q37	2	0
q37	1	0
q37	3	0
q37	3	0
q37	1	0
q37	1	0
q37	4	0
q37	2	0
q37	4	0
q37	4	0
q37	2	0
q37	4	0
q37	1	0
q37	1	0
q16	3	0
q16	1	0
q16	2	0
q16	4	0
q16	4	0
q16	3	0
q16	3	0
q16	0	0
q16	2	0
q16	0	0
q37	2	0
q37	3	0
q37	2	0
q37	0	0
q37	1	0
q37	3	0
q37	3	0
q37	0	0
q37	3	0
q37	1	0
q37	1	0
q16	3	0
q16	3	0
q16	4	0
q16	1	0
q16	4	0
q16	3	0
q16	1	0
q16	1	0
q16	0	0
q16	3	0
q16	3	0
q16	0	0
q16	1	0
q16	4	0
q16	3	0
q16	3	0
q16	4	0
q16	2	0
q16	0	0
q16	3	0
q16	2	0
q16	4	0
q16	1	0
q16	4	0
q16	2	0
q16	4	0
q16	2	0
q16	4	0
q16	0	0
q16	4	0
q16	1	0
q16	3	0
q16	4	0
q16	0	0
q16	3	0
q16	3	0
q16	2	0
q16	3	0
q16	1	0
q16	0	0
q16	3	0
q16	3	0
q16	3	0
q16	1	0
q16	4	0
q16	3	0
q16	2	0
q16	1	0
q16	2	0
q16	1	0
q16	1	0
q16	2	0
q16	0	0
q16	2	0
q16	0	0
q16	3	0
q16	4	0
q16	0	0
q16	0	0
q16	0	0
q16	0	0
q33	0	0
q33	3	0
q33	0	0
q33	2	0
q33	4	0
q33	2	0
q33	2	0
q33	0	0
q33	1	0
q33	2	0
q37	3	0
q33	3	0
q33	2	0
q33	0	0
q33	2	0
q37	4	0
q37	2	0
q37	0	0
q37	2	0
q37	0	0
